"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"7492","up",FALSE,0.104934965200371,7,1291,3,0.00232378001549187,0.428571428571429,"GO:0034334","GO:BP","adherens junction maintenance",16178,8867,"GO:0034332, GO:0045217"
"7493","up",FALSE,0.104934965200371,7,1291,3,0.00232378001549187,0.428571428571429,"GO:1905868","GO:BP","regulation of 3'-UTR-mediated mRNA stabilization",16178,25637,"GO:0043488, GO:0070935"
"7494","up",FALSE,0.104934965200371,7,1291,3,0.00232378001549187,0.428571428571429,"GO:2000322","GO:BP","regulation of glucocorticoid receptor signaling pathway",16178,26327,"GO:0033143, GO:0042921"
"7495","up",FALSE,0.104934965200371,7,1291,3,0.00232378001549187,0.428571428571429,"GO:0060253","GO:BP","negative regulation of glial cell proliferation",16178,14936,"GO:0008285, GO:0014009, GO:0014014, GO:0060251"
"7497","up",FALSE,0.104934965200371,7,1291,3,0.00232378001549187,0.428571428571429,"GO:2000756","GO:BP","regulation of peptidyl-lysine acetylation",16178,26701,"GO:0018394, GO:1901983"
"7498","up",FALSE,0.104934965200371,7,1291,3,0.00232378001549187,0.428571428571429,"GO:0032906","GO:BP","transforming growth factor beta2 production",16178,8178,"GO:0071604"
"7499","up",FALSE,0.104934965200371,7,1291,3,0.00232378001549187,0.428571428571429,"GO:0034087","GO:BP","establishment of mitotic sister chromatid cohesion",16178,8681,"GO:0007064, GO:0034085, GO:1903047"
"7500","up",FALSE,0.104934965200371,33,1291,7,0.00542215336948102,0.212121212121212,"GO:0010719","GO:BP","negative regulation of epithelial to mesenchymal transition",16178,4395,"GO:0001837, GO:0010717, GO:0045596, GO:0051241"
"7501","up",FALSE,0.104934965200371,7,1291,3,0.00232378001549187,0.428571428571429,"GO:0032909","GO:BP","regulation of transforming growth factor beta2 production",16178,8181,"GO:0032906, GO:0071634"
"7502","up",FALSE,0.105020185497429,237,1291,29,0.0224632068164214,0.122362869198312,"GO:0016311","GO:BP","dephosphorylation",16178,5262,"GO:0006796"
"7503","up",FALSE,0.105234027257563,83,1291,13,0.0100697134004648,0.156626506024096,"GO:0051851","GO:BP","modulation by host of symbiont process",16178,14409,"GO:0051702"
"13499","up",FALSE,0.105299960091489,252,820,30,0.0365853658536585,0.119047619047619,"REAC:R-HSA-1257604","REAC","PIP3 activates AKT signaling",10842,1629,"REAC:R-HSA-9006925"
"7505","up",FALSE,0.107206120578961,49,1291,9,0.0069713400464756,0.183673469387755,"GO:0043536","GO:BP","positive regulation of blood vessel endothelial cell migration",16178,11113,"GO:0010595, GO:0043534, GO:0043535"
"7506","up",FALSE,0.107206120578961,49,1291,9,0.0069713400464756,0.183673469387755,"GO:0048706","GO:BP","embryonic skeletal system development",16178,13388,"GO:0001501, GO:0043009"
"7507","up",FALSE,0.107206120578961,49,1291,9,0.0069713400464756,0.183673469387755,"GO:0010803","GO:BP","regulation of tumor necrosis factor-mediated signaling pathway",16178,4470,"GO:0001959, GO:0033209"
"7508","up",FALSE,0.107206120578961,158,1291,21,0.0162664601084431,0.132911392405063,"GO:0001649","GO:BP","osteoblast differentiation",16178,372,"GO:0001503, GO:0030154"
"7509","up",FALSE,0.107833557630628,19,1291,5,0.00387296669248644,0.263157894736842,"GO:0032965","GO:BP","regulation of collagen biosynthetic process",16178,8229,"GO:0009889, GO:0010712, GO:0032964"
"7510","up",FALSE,0.107833557630628,19,1291,5,0.00387296669248644,0.263157894736842,"GO:0097320","GO:BP","plasma membrane tubulation",16178,19136,"GO:0007009"
"7511","up",FALSE,0.107833557630628,19,1291,5,0.00387296669248644,0.263157894736842,"GO:0009409","GO:BP","response to cold",16178,3511,"GO:0006950, GO:0009266"
"7512","up",FALSE,0.107833557630628,19,1291,5,0.00387296669248644,0.263157894736842,"GO:0009301","GO:BP","snRNA transcription",16178,3485,"GO:0016073, GO:0098781"
"7513","up",FALSE,0.107833557630628,19,1291,5,0.00387296669248644,0.263157894736842,"GO:0035357","GO:BP","peroxisome proliferator activated receptor signaling pathway",16178,9305,"GO:0030522"
"7514","up",FALSE,0.107833557630628,19,1291,5,0.00387296669248644,0.263157894736842,"GO:0006700","GO:BP","C21-steroid hormone biosynthetic process",16178,2434,"GO:0008207, GO:0042446, GO:0044249, GO:0120178"
"7515","up",FALSE,0.107833557630628,19,1291,5,0.00387296669248644,0.263157894736842,"GO:0021872","GO:BP","forebrain generation of neurons",16178,6672,"GO:0030900, GO:0048699"
"13500","up",FALSE,0.108440729080468,170,820,22,0.0268292682926829,0.129411764705882,"REAC:R-HSA-3108232","REAC","SUMO E3 ligases SUMOylate target proteins",10842,2095,"REAC:R-HSA-2990846"
"13501","up",FALSE,0.108440729080468,74,820,12,0.0146341463414634,0.162162162162162,"REAC:R-HSA-9013106","REAC","RHOC GTPase cycle",10842,1814,"REAC:R-HSA-9012999"
"7516","up",FALSE,0.108873604487151,26,1291,6,0.00464756003098373,0.230769230769231,"GO:0003230","GO:BP","cardiac atrium development",16178,1669,"GO:0003205"
"7517","up",FALSE,0.108873604487151,66,1291,11,0.00852052672347018,0.166666666666667,"GO:0060041","GO:BP","retina development in camera-type eye",16178,14769,"GO:0043010, GO:0048856"
"7518","up",FALSE,0.108873604487151,66,1291,11,0.00852052672347018,0.166666666666667,"GO:1902807","GO:BP","negative regulation of cell cycle G1/S phase transition",16178,23090,"GO:0044843, GO:1901988, GO:1902806"
"14942","up",FALSE,0.10899654956441,136,644,18,0.0279503105590062,0.132352941176471,"WP:WP4630","WP","Measles virus infection",8286,478,"WP:000000"
"13502","up",FALSE,0.109650492935391,25,820,6,0.00731707317073171,0.24,"REAC:R-HSA-9664424","REAC","Cell recruitment (pro-inflammatory response)",10842,318,"REAC:R-HSA-9658195"
"13503","up",FALSE,0.109650492935391,25,820,6,0.00731707317073171,0.24,"REAC:R-HSA-9660826","REAC","Purinergic signaling in leishmaniasis infection",10842,1774,"REAC:R-HSA-9664424"
"7519","up",FALSE,0.11000619340931,218,1291,27,0.0209140201394268,0.123853211009174,"GO:0062197","GO:BP","cellular response to chemical stress",16178,16355,"GO:0033554, GO:0070887"
"7520","up",FALSE,0.1105268679232,149,1291,20,0.0154918667699458,0.134228187919463,"GO:0043281","GO:BP","regulation of cysteine-type endopeptidase activity involved in apoptotic process",16178,10955,"GO:2000116"
"14943","up",FALSE,0.111703314490008,28,644,6,0.0093167701863354,0.214285714285714,"WP:WP3851","WP","TLR4 signaling and tolerance",8286,271,"WP:000000"
"14944","up",FALSE,0.111703314490008,28,644,6,0.0093167701863354,0.214285714285714,"WP:WP5036","WP","Angiotensin II receptor type 1 pathway",8286,604,"WP:000000"
"7521","up",FALSE,0.112009426583792,75,1291,12,0.00929512006196747,0.16,"GO:1902106","GO:BP","negative regulation of leukocyte differentiation",16178,22560,"GO:0002521, GO:1902105, GO:1903707"
"7522","up",FALSE,0.113145481867278,93,1291,14,0.010844306738962,0.150537634408602,"GO:0002821","GO:BP","positive regulation of adaptive immune response",16178,1338,"GO:0002250, GO:0002819, GO:0050778"
"13504","up",FALSE,0.113360359784246,151,820,20,0.024390243902439,0.132450331125828,"REAC:R-HSA-446652","REAC","Interleukin-1 family signaling",10842,1197,"REAC:R-HSA-449147"
"13505","up",FALSE,0.113360359784246,12,820,4,0.0048780487804878,0.333333333333333,"REAC:R-HSA-877312","REAC","Regulation of IFNG signaling",10842,1929,"REAC:R-HSA-877300"
"7523","up",FALSE,0.114187015289435,169,1291,22,0.0170410534469404,0.130177514792899,"GO:0097191","GO:BP","extrinsic apoptotic signaling pathway",16178,19070,"GO:0007166, GO:0097190"
"7524","up",FALSE,0.11456107780711,58,1291,10,0.00774593338497289,0.172413793103448,"GO:0048255","GO:BP","mRNA stabilization",16178,13034,"GO:0043488, GO:0043489, GO:1902373"
"7525","up",FALSE,0.11456107780711,58,1291,10,0.00774593338497289,0.172413793103448,"GO:1903051","GO:BP","negative regulation of proteolysis involved in protein catabolic process",16178,23305,"GO:0045861, GO:0051603, GO:1903050"
"7526","up",FALSE,0.114630275488966,140,1291,19,0.0147172734314485,0.135714285714286,"GO:2000045","GO:BP","regulation of G1/S transition of mitotic cell cycle",16178,26073,"GO:0000082, GO:1901990, GO:1902806"
"7528","up",FALSE,0.115065043601354,270,1291,32,0.0247869868319132,0.118518518518519,"GO:0090130","GO:BP","tissue migration",16178,18571,"GO:0032501"
"7529","up",FALSE,0.115065043601354,219,1291,27,0.0209140201394268,0.123287671232877,"GO:0050767","GO:BP","regulation of neurogenesis",16178,13670,"GO:0022008, GO:0051960, GO:0060284"
"7530","up",FALSE,0.116410379606203,13,1291,4,0.00309837335398916,0.307692307692308,"GO:1902916","GO:BP","positive regulation of protein polyubiquitination",16178,23178,"GO:0000209, GO:0031398, GO:1902914"
"7531","up",FALSE,0.116410379606203,13,1291,4,0.00309837335398916,0.307692307692308,"GO:1900103","GO:BP","positive regulation of endoplasmic reticulum unfolded protein response",16178,20888,"GO:0009967, GO:0030968, GO:1900101, GO:1905898"
"7532","up",FALSE,0.116410379606203,13,1291,4,0.00309837335398916,0.307692307692308,"GO:0060251","GO:BP","regulation of glial cell proliferation",16178,14934,"GO:0014009, GO:0042127"
"7533","up",FALSE,0.116410379606203,13,1291,4,0.00309837335398916,0.307692307692308,"GO:2001224","GO:BP","positive regulation of neuron migration",16178,27100,"GO:0001764, GO:0030335, GO:2001222"
"7534","up",FALSE,0.116410379606203,13,1291,4,0.00309837335398916,0.307692307692308,"GO:0031665","GO:BP","negative regulation of lipopolysaccharide-mediated signaling pathway",16178,7531,"GO:0002832, GO:0009968, GO:0031663, GO:0031664, GO:0032102"
"7535","up",FALSE,0.116410379606203,13,1291,4,0.00309837335398916,0.307692307692308,"GO:0009048","GO:BP","dosage compensation by inactivation of X chromosome",16178,3265,"GO:0007549, GO:0031507"
"7536","up",FALSE,0.116410379606203,13,1291,4,0.00309837335398916,0.307692307692308,"GO:0043508","GO:BP","negative regulation of JUN kinase activity",16178,11101,"GO:0043407, GO:0043506, GO:0046329"
"7537","up",FALSE,0.116410379606203,13,1291,4,0.00309837335398916,0.307692307692308,"GO:1902166","GO:BP","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",16178,22610,"GO:0042771, GO:1902165, GO:1902230, GO:1902254"
"7538","up",FALSE,0.116410379606203,13,1291,4,0.00309837335398916,0.307692307692308,"GO:0070262","GO:BP","peptidyl-serine dephosphorylation",16178,16520,"GO:0006470"
"7539","up",FALSE,0.116410379606203,13,1291,4,0.00309837335398916,0.307692307692308,"GO:1902036","GO:BP","regulation of hematopoietic stem cell differentiation",16178,22499,"GO:0060218, GO:1901532, GO:2000736"
"7540","up",FALSE,0.116410379606203,13,1291,4,0.00309837335398916,0.307692307692308,"GO:0070424","GO:BP","regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",16178,16605,"GO:0035872, GO:0039531"
"7541","up",FALSE,0.116795236591142,34,1291,7,0.00542215336948102,0.205882352941176,"GO:0032355","GO:BP","response to estradiol",16178,7786,"GO:0014070, GO:0033993, GO:1901700"
"7542","up",FALSE,0.116968571771654,50,1291,9,0.0069713400464756,0.18,"GO:0014812","GO:BP","muscle cell migration",16178,4750,"GO:0016477"
"7543","up",FALSE,0.116968571771654,50,1291,9,0.0069713400464756,0.18,"GO:0001101","GO:BP","response to acid chemical",16178,292,"GO:0042221"
"7544","up",FALSE,0.116968571771654,50,1291,9,0.0069713400464756,0.18,"GO:0042542","GO:BP","response to hydrogen peroxide",16178,10582,"GO:0000302, GO:0010035"
"7545","up",FALSE,0.116968571771654,50,1291,9,0.0069713400464756,0.18,"GO:0046854","GO:BP","phosphatidylinositol phosphate biosynthetic process",16178,12814,"GO:0006661"
"7546","up",FALSE,0.117062802986631,67,1291,11,0.00852052672347018,0.164179104477612,"GO:0099518","GO:BP","vesicle cytoskeletal trafficking",16178,19658,"GO:0030705, GO:0051650"
"7547","up",FALSE,0.117062802986631,67,1291,11,0.00852052672347018,0.164179104477612,"GO:0071333","GO:BP","cellular response to glucose stimulus",16178,17089,"GO:0001678, GO:0009749, GO:0071331"
"7548","up",FALSE,0.117062802986631,67,1291,11,0.00852052672347018,0.164179104477612,"GO:0060173","GO:BP","limb development",16178,14875,"GO:0048736"
"7549","up",FALSE,0.117062802986631,67,1291,11,0.00852052672347018,0.164179104477612,"GO:0048736","GO:BP","appendage development",16178,13418,"GO:0007275, GO:0048856"
"7550","up",FALSE,0.117062802986631,67,1291,11,0.00852052672347018,0.164179104477612,"GO:0008333","GO:BP","endosome to lysosome transport",16178,3199,"GO:0007041, GO:0016192"
"7551","up",FALSE,0.11781030414704,103,1291,15,0.0116189000774593,0.145631067961165,"GO:0006368","GO:BP","transcription elongation by RNA polymerase II",16178,2166,"GO:0006354, GO:0006366"
"7552","up",FALSE,0.118146402554804,42,1291,8,0.00619674670797831,0.19047619047619,"GO:0043502","GO:BP","regulation of muscle adaptation",16178,11096,"GO:0043500, GO:0048583, GO:0090257"
"13506","up",FALSE,0.118630374738706,33,820,7,0.00853658536585366,0.212121212121212,"REAC:R-HSA-1980145","REAC","Signaling by NOTCH2",10842,2211,"REAC:R-HSA-157118"
"14945","up",FALSE,0.119219248443476,21,644,5,0.0077639751552795,0.238095238095238,"WP:WP4864","WP","Host pathogen interaction of human coronaviruses apoptosis",8286,548,"WP:000000"
"7553","up",FALSE,0.119275870152312,200,1291,25,0.0193648334624322,0.125,"GO:0018209","GO:BP","peptidyl-serine modification",16178,5472,"GO:0018193"
"7554","up",FALSE,0.119344973743477,94,1291,14,0.010844306738962,0.148936170212766,"GO:0051147","GO:BP","regulation of muscle cell differentiation",16178,13971,"GO:0042692, GO:0045595"
"13507","up",FALSE,0.1211064409612,94,820,14,0.0170731707317073,0.148936170212766,"REAC:R-HSA-8878159","REAC","Transcriptional regulation by RUNX3",10842,2479,"REAC:R-HSA-212436"
"13508","up",FALSE,0.1211064409612,113,820,16,0.0195121951219512,0.141592920353982,"REAC:R-HSA-9020702","REAC","Interleukin-1 signaling",10842,1199,"REAC:R-HSA-446652"
"7555","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:0006046","GO:BP","N-acetylglucosamine catabolic process",16178,1932,"GO:0006044, GO:1901072"
"7556","up",FALSE,0.122199758165578,20,1291,5,0.00387296669248644,0.25,"GO:0010888","GO:BP","negative regulation of lipid storage",16178,4531,"GO:0010883, GO:0019915, GO:1905953"
"7557","up",FALSE,0.122199758165578,20,1291,5,0.00387296669248644,0.25,"GO:0070841","GO:BP","inclusion body assembly",16178,16830,"GO:0022607"
"7558","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:0060086","GO:BP","circadian temperature homeostasis",16178,14810,"GO:0001659, GO:0007623"
"7559","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:0032762","GO:BP","mast cell cytokine production",16178,8082,"GO:0061082"
"7560","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:0030035","GO:BP","microspike assembly",16178,6896,"GO:0120031"
"7561","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:0003292","GO:BP","cardiac septum cell differentiation",16178,1724,"GO:0003279, GO:0035051"
"7562","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:0003331","GO:BP","positive regulation of extracellular matrix constituent secretion",16178,1761,"GO:0003330, GO:0070278, GO:1903055, GO:1903532"
"7563","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:1900625","GO:BP","positive regulation of monocyte aggregation",16178,21306,"GO:0070487, GO:1900623, GO:1903039"
"7564","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:1900623","GO:BP","regulation of monocyte aggregation",16178,21304,"GO:0070487, GO:1903037"
"7565","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:0033132","GO:BP","negative regulation of glucokinase activity",16178,8329,"GO:0033131, GO:1903300"
"7566","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:0060212","GO:BP","negative regulation of nuclear-transcribed mRNA poly(A) tail shortening",16178,14902,"GO:0000289, GO:0060211, GO:1900152"
"7567","up",FALSE,0.122199758165578,27,1291,6,0.00464756003098373,0.222222222222222,"GO:0032964","GO:BP","collagen biosynthetic process",16178,8228,"GO:0009058, GO:0032963"
"7568","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:0042482","GO:BP","positive regulation of odontogenesis",16178,10562,"GO:0042476, GO:0042481, GO:0110110"
"7569","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:1903487","GO:BP","regulation of lactation",16178,23632,"GO:0007595, GO:0050878, GO:0051046, GO:2000026"
"7570","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:0071596","GO:BP","ubiquitin-dependent protein catabolic process via the N-end rule pathway",16178,17287,"GO:0043161"
"7571","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:0048861","GO:BP","leukemia inhibitory factor signaling pathway",16178,13530,"GO:0007167"
"7572","up",FALSE,0.122199758165578,20,1291,5,0.00387296669248644,0.25,"GO:1905207","GO:BP","regulation of cardiocyte differentiation",16178,25085,"GO:0035051, GO:0045595"
"7573","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:1990168","GO:BP","protein K33-linked deubiquitination",16178,25765,"GO:0016579"
"7574","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:0099151","GO:BP","regulation of postsynaptic density assembly",16178,19618,"GO:0097107, GO:0099150, GO:1904889, GO:1905874"
"7575","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:0000430","GO:BP","regulation of transcription from RNA polymerase II promoter by glucose",16178,134,"GO:0000429, GO:0046015"
"7576","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:0033601","GO:BP","positive regulation of mammary gland epithelial cell proliferation",16178,8588,"GO:0033598, GO:0033599, GO:0050679, GO:0051094, GO:0051240"
"7577","up",FALSE,0.122199758165578,3,1291,2,0.00154918667699458,0.666666666666667,"GO:0000432","GO:BP","positive regulation of transcription from RNA polymerase II promoter by glucose",16178,136,"GO:0000430, GO:0000436, GO:0046016"
