"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"738","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1905597","GO:BP","positive regulation of low-density lipoprotein particle receptor binding",16178,25404,"GO:1900122, GO:1905595"
"739","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0036531","GO:BP","glutathione deglycation",16178,9991,"GO:0006749"
"740","down",FALSE,0.182722274867154,50,554,5,0.00902527075812274,0.1,"GO:0042542","GO:BP","response to hydrogen peroxide",16178,10582,"GO:0000302, GO:0010035"
"741","down",FALSE,0.182722274867154,88,554,7,0.0126353790613718,0.0795454545454545,"GO:0006637","GO:BP","acyl-CoA metabolic process",16178,2375,"GO:0009150, GO:0033875, GO:0034032, GO:0035383, GO:0043603"
"742","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0034203","GO:BP","glycolipid translocation",16178,8785,"GO:0034204, GO:0046836"
"743","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0060359","GO:BP","response to ammonium ion",16178,15035,"GO:0010035, GO:1901698"
"744","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0046963","GO:BP","3'-phosphoadenosine 5'-phosphosulfate transport",16178,12874,"GO:0015711, GO:0015868, GO:0051503, GO:0072348"
"745","down",FALSE,0.182722274867154,8,554,2,0.0036101083032491,0.25,"GO:0070303","GO:BP","negative regulation of stress-activated protein kinase signaling cascade",16178,16541,"GO:0031098, GO:0070302, GO:1902532"
"747","down",FALSE,0.182722274867154,8,554,2,0.0036101083032491,0.25,"GO:0140239","GO:BP","postsynaptic endocytosis",16178,20275,"GO:0006897, GO:0051649, GO:0099003"
"748","down",FALSE,0.182722274867154,34,554,4,0.0072202166064982,0.117647058823529,"GO:0070316","GO:BP","regulation of G0 to G1 transition",16178,16550,"GO:0010564, GO:0045023"
"749","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1905274","GO:BP","regulation of modification of postsynaptic actin cytoskeleton",16178,25138,"GO:0098885, GO:0099159"
"750","down",FALSE,0.182722274867154,8,554,2,0.0036101083032491,0.25,"GO:0009208","GO:BP","pyrimidine ribonucleoside triphosphate metabolic process",16178,3411,"GO:0009147, GO:0009199"
"751","down",FALSE,0.182722274867154,52,554,5,0.00902527075812274,0.0961538461538462,"GO:0033013","GO:BP","tetrapyrrole metabolic process",16178,8258,"GO:0006725, GO:0046483, GO:1901360, GO:1901564"
"752","down",FALSE,0.182722274867154,8,554,2,0.0036101083032491,0.25,"GO:1902423","GO:BP","regulation of attachment of mitotic spindle microtubules to kinetochore",16178,22824,"GO:0033047, GO:0051315, GO:0051988, GO:0090235"
"753","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:2000254","GO:BP","regulation of male germ cell proliferation",16178,26261,"GO:0002176, GO:1905936"
"754","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:2000256","GO:BP","positive regulation of male germ cell proliferation",16178,26263,"GO:0002176, GO:1905938, GO:2000254"
"755","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1902109","GO:BP","negative regulation of mitochondrial membrane permeability involved in apoptotic process",16178,22563,"GO:0035795, GO:1902108"
"756","down",FALSE,0.182722274867154,36,554,4,0.0072202166064982,0.111111111111111,"GO:0046365","GO:BP","monosaccharide catabolic process",16178,12495,"GO:0005996, GO:0016052, GO:0044282"
"757","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0033382","GO:BP","maintenance of granzyme B location in T cell secretory granule",16178,8473,"GO:0033379, GO:0033380"
"758","down",FALSE,0.182722274867154,8,554,2,0.0036101083032491,0.25,"GO:0042256","GO:BP","cytosolic ribosome assembly",16178,10407,"GO:0042255"
"759","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0033380","GO:BP","granzyme B localization to T cell secretory granule",16178,8471,"GO:0033375"
"760","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0033379","GO:BP","maintenance of protease location in T cell secretory granule",16178,8470,"GO:0033375, GO:0033377"
"761","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0016132","GO:BP","brassinosteroid biosynthetic process",16178,5211,"GO:0016129, GO:0016131"
"762","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0061481","GO:BP","response to TNF agonist",16178,15994,"GO:0042221"
"763","down",FALSE,0.182722274867154,34,554,4,0.0072202166064982,0.117647058823529,"GO:0044319","GO:BP","wound healing, spreading of cells",16178,11323,"GO:0016477, GO:0090505"
"764","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0033377","GO:BP","maintenance of protein location in T cell secretory granule",16178,8468,"GO:0032507, GO:0033374"
"765","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0033367","GO:BP","protein localization to mast cell secretory granule",16178,8458,"GO:0033364, GO:0033366"
"766","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0033368","GO:BP","protease localization to mast cell secretory granule",16178,8459,"GO:0033367"
"767","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1905115","GO:BP","regulation of lateral attachment of mitotic spindle microtubules to kinetochore",16178,25006,"GO:0099607, GO:1902423"
"768","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1902319","GO:BP","DNA strand elongation involved in nuclear cell cycle DNA replication",16178,22747,"GO:0033260, GO:1902296"
"769","down",FALSE,0.182722274867154,8,554,2,0.0036101083032491,0.25,"GO:0098884","GO:BP","postsynaptic neurotransmitter receptor internalization",16178,19479,"GO:0099072, GO:0099590, GO:0140239"
"770","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0033370","GO:BP","maintenance of protein location in mast cell secretory granule",16178,8461,"GO:0032507, GO:0033367"
"771","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1905116","GO:BP","positive regulation of lateral attachment of mitotic spindle microtubules to kinetochore",16178,25007,"GO:0099607, GO:1902425, GO:1905115"
"772","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0033371","GO:BP","T cell secretory granule organization",16178,8462,"GO:0033363"
"773","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0033373","GO:BP","maintenance of protease location in mast cell secretory granule",16178,8464,"GO:0033368, GO:0033370"
"774","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0033375","GO:BP","protease localization to T cell secretory granule",16178,8466,"GO:0033374"
"775","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1902296","GO:BP","DNA strand elongation involved in cell cycle DNA replication",16178,22730,"GO:0006271, GO:0022402, GO:0044786"
"776","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:2000284","GO:BP","positive regulation of amino acid biosynthetic process",16178,26290,"GO:0008652, GO:0031328, GO:0051173, GO:0062013, GO:2000282"
"777","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0046295","GO:BP","glycolate biosynthetic process",16178,12434,"GO:0009441, GO:0034309, GO:0072330"
"778","down",FALSE,0.182722274867154,20,554,3,0.00541516245487365,0.15,"GO:2000434","GO:BP","regulation of protein neddylation",16178,26433,"GO:0045116, GO:1903320"
"779","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1904188","GO:BP","negative regulation of transformation of host cell by virus",16178,24210,"GO:0019087, GO:0048525, GO:1904187"
"780","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1902626","GO:BP","assembly of large subunit precursor of preribosome",16178,22953,"GO:0000027, GO:0022618"
"781","down",FALSE,0.182722274867154,50,554,5,0.00902527075812274,0.1,"GO:0014812","GO:BP","muscle cell migration",16178,4750,"GO:0016477"
"782","down",FALSE,0.182722274867154,208,554,13,0.0234657039711191,0.0625,"GO:0006282","GO:BP","regulation of DNA repair",16178,2117,"GO:0006281, GO:0051052, GO:0080135"
"783","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0106046","GO:BP","guanine deglycation, glyoxal removal",16178,19782,"GO:0106044"
"784","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0106045","GO:BP","guanine deglycation, methylglyoxal removal",16178,19781,"GO:0009438, GO:0106044, GO:0140041"
"785","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0106044","GO:BP","guanine deglycation",16178,19780,"GO:0009117"
"786","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1905676","GO:BP","positive regulation of adaptive immune memory response",16178,25477,"GO:0002821, GO:0090716, GO:1905674"
"787","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0070159","GO:BP","mitochondrial threonyl-tRNA aminoacylation",16178,16448,"GO:0006435, GO:0070127"
"788","down",FALSE,0.182722274867154,252,554,15,0.0270758122743682,0.0595238095238095,"GO:0104004","GO:BP","cellular response to environmental stimulus",16178,19754,"GO:0051716"
"789","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1904300","GO:BP","positive regulation of transcytosis",16178,24314,"GO:0045056, GO:0048522, GO:0051050, GO:0051240, GO:1904298"
"790","down",FALSE,0.182722274867154,145,554,10,0.0180505415162455,0.0689655172413793,"GO:0043414","GO:BP","macromolecule methylation",16178,11036,"GO:0032259, GO:0043412"
"791","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1903919","GO:BP","negative regulation of actin filament severing",16178,23991,"GO:0048523, GO:0051014, GO:1903918"
"792","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1904298","GO:BP","regulation of transcytosis",16178,24312,"GO:0045056, GO:0051239, GO:0060627"
"793","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0036527","GO:BP","peptidyl-arginine deglycation",16178,9987,"GO:0018195, GO:0036525"
"794","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0016129","GO:BP","phytosteroid biosynthetic process",16178,5208,"GO:0006694, GO:0016128, GO:1901617"
"796","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0097238","GO:BP","cellular response to methylglyoxal",16178,19089,"GO:0051595, GO:0071310, GO:0110096, GO:1901655"
"797","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0070145","GO:BP","mitochondrial asparaginyl-tRNA aminoacylation",16178,16434,"GO:0006421, GO:0070127"
"798","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0016131","GO:BP","brassinosteroid metabolic process",16178,5210,"GO:0016128, GO:0042445"
"799","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0048213","GO:BP","Golgi vesicle prefusion complex stabilization",16178,13012,"GO:0048193, GO:0065003"
"800","down",FALSE,0.182722274867154,8,554,2,0.0036101083032491,0.25,"GO:1902425","GO:BP","positive regulation of attachment of mitotic spindle microtubules to kinetochore",16178,22826,"GO:0051315, GO:0051987, GO:1902423"
"801","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0099178","GO:BP","regulation of retrograde trans-synaptic signaling by endocanabinoid",16178,19637,"GO:0098921, GO:0099177"
"802","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0099159","GO:BP","regulation of modification of postsynaptic structure",16178,19625,"GO:0099010, GO:1905244"
"803","down",FALSE,0.182722274867154,8,554,2,0.0036101083032491,0.25,"GO:0070127","GO:BP","tRNA aminoacylation for mitochondrial protein translation",16178,16421,"GO:0000959, GO:0006418, GO:0032543"
"804","down",FALSE,0.182722274867154,20,554,3,0.00541516245487365,0.15,"GO:0009156","GO:BP","ribonucleoside monophosphate biosynthetic process",16178,3360,"GO:0009124, GO:0009161"
"805","down",FALSE,0.182722274867154,8,554,2,0.0036101083032491,0.25,"GO:0051342","GO:BP","regulation of cyclic-nucleotide phosphodiesterase activity",16178,14117,"GO:0051336"
"806","down",FALSE,0.182722274867154,8,554,2,0.0036101083032491,0.25,"GO:0032060","GO:BP","bleb assembly",16178,7597,"GO:0120031"
"807","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0036526","GO:BP","peptidyl-cysteine deglycation",16178,9986,"GO:0018198, GO:0036525"
"808","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1903195","GO:BP","regulation of L-dopa biosynthetic process",16178,23401,"GO:0006521, GO:1903185, GO:2000282"
"809","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1903189","GO:BP","glyoxal metabolic process",16178,23396,"GO:0006081"
"810","down",FALSE,0.182722274867154,88,554,7,0.0126353790613718,0.0795454545454545,"GO:0035383","GO:BP","thioester metabolic process",16178,9319,"GO:0006790, GO:0071704"
"811","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1903185","GO:BP","L-dopa biosynthetic process",16178,23392,"GO:0009073, GO:0042398, GO:0170034, GO:0170043, GO:1903184"
"812","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1903184","GO:BP","L-dopa metabolic process",16178,23391,"GO:0006575, GO:0009072, GO:0170033, GO:0170041"
"813","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1903181","GO:BP","positive regulation of dopamine biosynthetic process",16178,23388,"GO:0031328, GO:0042416, GO:0045964, GO:1903179"
"814","down",FALSE,0.182722274867154,36,554,4,0.0072202166064982,0.111111111111111,"GO:0045023","GO:BP","G0 to G1 transition",16178,11624,"GO:0022402"
"815","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0071242","GO:BP","cellular response to ammonium ion",16178,17002,"GO:0060359, GO:1901699"
"816","down",FALSE,0.182722274867154,21,554,3,0.00541516245487365,0.142857142857143,"GO:0000966","GO:BP","RNA 5'-end processing",16178,276,"GO:0006396"
"817","down",FALSE,0.182722274867154,8,554,2,0.0036101083032491,0.25,"GO:0044837","GO:BP","actomyosin contractile ring organization",16178,11575,"GO:0022402, GO:0030866, GO:0031032, GO:0061640"
"818","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1903178","GO:BP","positive regulation of tyrosine 3-monooxygenase activity",16178,23385,"GO:0032770, GO:1903176"
"819","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1990969","GO:BP","modulation by host of viral RNA-binding transcription factor activity",16178,26025,"GO:0043921, GO:0052422"
"820","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0009443","GO:BP","pyridoxal 5'-phosphate salvage",16178,3528,"GO:0042823, GO:0043094"
"821","down",FALSE,0.182722274867154,8,554,2,0.0036101083032491,0.25,"GO:0002903","GO:BP","negative regulation of B cell apoptotic process",16178,1420,"GO:0001783, GO:0002902, GO:0070229"
"822","down",FALSE,0.182722274867154,252,554,15,0.0270758122743682,0.0595238095238095,"GO:0071214","GO:BP","cellular response to abiotic stimulus",16178,16974,"GO:0009628, GO:0104004"
"823","down",FALSE,0.182722274867154,50,554,5,0.00902527075812274,0.1,"GO:0051445","GO:BP","regulation of meiotic cell cycle",16178,14163,"GO:0051321, GO:0051726, GO:2000241"
"824","down",FALSE,0.182722274867154,21,554,3,0.00541516245487365,0.142857142857143,"GO:0051443","GO:BP","positive regulation of ubiquitin-protein transferase activity",16178,14161,"GO:0031398, GO:0051347, GO:0051438"
"825","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0035971","GO:BP","peptidyl-histidine dephosphorylation",16178,9694,"GO:0006470"
"826","down",FALSE,0.182722274867154,8,554,2,0.0036101083032491,0.25,"GO:0010421","GO:BP","hydrogen peroxide-mediated programmed cell death",16178,4171,"GO:0097468"
"827","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1903451","GO:BP","negative regulation of G1 to G0 transition",16178,23609,"GO:0010948, GO:0070314, GO:1903450"
"828","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0090143","GO:BP","nucleoid organization",16178,18583,"GO:0016043"
"829","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0003242","GO:BP","cardiac chamber ballooning",16178,1681,"GO:0003206, GO:0003241"
"830","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1904860","GO:BP","DNA synthesis involved in mitotic DNA replication",16178,24798,"GO:0090592, GO:1902969, GO:1903047"
"831","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0035238","GO:BP","vitamin A biosynthetic process",16178,9224,"GO:0006776, GO:0016102, GO:0042362"
"832","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1903176","GO:BP","regulation of tyrosine 3-monooxygenase activity",16178,23383,"GO:0032768"
"833","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1903197","GO:BP","positive regulation of L-dopa biosynthetic process",16178,23403,"GO:0045764, GO:1903185, GO:1903195, GO:2000284"
"834","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0051623","GO:BP","positive regulation of norepinephrine uptake",16178,14294,"GO:0051050, GO:0051620, GO:0051621"
"835","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1903198","GO:BP","regulation of L-dopa decarboxylase activity",16178,23404,"GO:0051339"
"836","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:0002152","GO:BP","bile acid conjugation",16178,722,"GO:0008206"
"837","down",FALSE,0.182722274867154,52,554,5,0.00902527075812274,0.0961538461538462,"GO:0002200","GO:BP","somatic diversification of immune receptors",16178,745,"GO:0002376, GO:0002520"
"838","down",FALSE,0.182722274867154,1,554,1,0.00180505415162455,1,"GO:1901373","GO:BP","lipid hydroperoxide transport",16178,21936,"GO:0006869"
"839","down",FALSE,0.182722274867154,34,554,4,0.0072202166064982,0.117647058823529,"GO:0032373","GO:BP","positive regulation of sterol transport",16178,7799,"GO:0015918, GO:0032370, GO:0032371"
"840","down",FALSE,0.182722274867154,51,554,5,0.00902527075812274,0.0980392156862745,"GO:1903317","GO:BP","regulation of protein maturation",16178,23490,"GO:0010468, GO:0051246, GO:0051604"
